Word,Count,POS,Antonyms
uninvolved,10,adjective,involved
union,5,noun,separation|disunion
union,5,adjective,nonunion
unionised,9,adjective,ionized
unionized,9,adjective,ionized
uniparous,9,adjective,multiparous
unipolar,8,adjective,bipolar
unironed,8,adjective,ironed
unitary,7,adjective,federal
unite,5,verb,divide|disunify
united,6,verb,divide|disunify
united,6,adjective,divided
uniting,7,noun,disunion
uniting,7,verb,divide|disunify
univalent,9,adjective,bivalent|polyvalent
univalve,8,adjective,bivalve
universal,9,noun,particular;particular proposition
universal agent,15,noun,special agent
universal proposition,21,noun,particular;particular proposition
univocal,8,adjective,equivocal
unjust,6,adjective,fair|just|equitable
unjustifiably,13,adverb,justifiably
unjustly,8,adverb,justly
unjustness,10,noun,justice
unkept,6,adjective,unbroken
unkeyed,7,adjective,tonal
unkind,6,adjective,kind
unkindly,8,adverb,kindly
unkindness,10,noun,kindness
unknot,6,verb,ravel;knot
unknowable,10,adjective,knowable
unknowingly,11,adverb,wittingly;advertently;knowingly
unknown,7,noun,acquaintance
unknown,7,adjective,known
unlabeled,9,adjective,labeled
unlabelled,10,adjective,labeled
unlace,6,verb,tie
unlaced,7,verb,tie
unlaced,7,adjective,laced
unlamented,10,adjective,lamented
unlash,6,verb,lash
unlaureled,10,adjective,laureled
unlaurelled,11,adjective,laureled
unlawful,8,adjective,lawful
unlawfully,10,adverb,lawfully
unlawfulness,12,noun,lawfulness
unlax,5,verb,tense;strain
unleaded,8,adjective,leaded
unleaded gasoline,17,noun,leaded gasoline
unleaded petrol,15,noun,leaded gasoline
unlearned,9,adjective,conditioned
unleavened,10,adjective,leavened
unlighted,9,adjective,lighted
unlikable,9,adjective,sympathetic
unlike,6,adjective,like|like
unlikeable,10,adjective,sympathetic
unlikelihood,12,noun,likelihood;likeliness
unlikeliness,12,noun,likelihood;likeliness
unlikely,8,adjective,probable|likely
unlikeness,10,noun,likeness;similitude
unlimited,9,adjective,limited
unlined,7,adjective,lined
unlipped,8,adjective,lipped
unlisted,8,adjective,listed
unlisted security,17,noun,listed security
unlit,5,adjective,lighted
unlivable,9,adjective,livable
unliveable,10,adjective,livable
unliveried,10,adjective,liveried
unloaded,8,adjective,loaded
unloading,9,noun,loading
unlock,6,verb,lock|lock
unlocked,8,verb,lock|lock
unlogical,9,adjective,logical
unloose,7,verb,confine
unloosen,8,verb,confine
unloved,7,adjective,loved
unloving,8,adjective,loving
unlubricated,12,adjective,lubricated
unluckily,9,adverb,fortunately;luckily
unlucky,7,adjective,lucky
unmade,6,verb,make
unmade,6,adjective,made
unmake,6,verb,make
unmalicious,11,adjective,malicious
unmalleability,14,noun,malleability
unmalted,8,adjective,malted
unmanageable,12,adjective,wieldy|manageable
unmanageably,12,adverb,manageably
unmanful,8,adjective,manly
unmanfully,10,adverb,manfully
unmanlike,9,adjective,manly
unmanly,7,adjective,manly
unmanly,7,adverb,manfully
unmanned,8,adjective,manned
unmarked,8,adjective,marked
unmarred,8,adjective,blemished
unmarried,9,adjective,married
unmask,6,verb,mask
unmasking,9,verb,mask
unmated,7,adjective,mated
unmeasurable,12,adjective,measurable
unmeasured,10,adjective,measurable
unmelodic,9,adjective,melodious
unmelodious,11,adjective,tuneful|melodious
unmelodiously,13,adverb,melodiously
unmelted,8,adjective,melted
unmemorably,11,adverb,memorably
unmentionable,13,noun,overgarment
unmerciful,10,adjective,merciful
unmercifulness,14,noun,mercifulness
unmerited,9,adjective,merited
unmilitary,10,adjective,military
unmindful,9,adjective,mindful
unmindfully,11,adverb,mindfully
unmindfulness,13,noun,mindfulness;heedfulness
unmined,7,adjective,mined
unmitigated,11,adjective,mitigated
unmixable,9,adjective,miscible
unmodifiable,12,adjective,modifiable
unmodified,10,adjective,modified
unmodulated,11,adjective,modulated
unmotivated,11,adjective,motivated
unmotorised,11,adjective,motorized
unmotorized,11,adjective,motorized
unmourned,9,adjective,lamented
unmoved,7,adjective,moved
unmoving,8,adjective,moving|moving
unmown,6,adjective,mown
unmusical,9,adjective,musical|musical|melodious
unmusically,11,adverb,musically
unmutilated,11,adjective,blemished
unmuzzle,8,verb,muzzle
unmyelinated,12,adjective,myelinated
unnatural,9,adjective,natural|normal|unaffected
unnaturally,11,adverb,naturally|naturally|naturally
unnaturalness,13,noun,naturalness
unnecessarily,13,adverb,necessarily
unnecessary,11,adjective,necessary
unneeded,8,adjective,necessary
unneighborliness,16,noun,neighborliness
unneurotic,10,adjective,neurotic
unnoticeable,12,adjective,obtrusive|noticeable
unnoticeably,12,adverb,perceptibly
unnoticed,9,adjective,noticed
unobjectionable,15,adjective,dirty
unobligated,11,adjective,obligated
unobliging,10,adjective,accommodating
unobstructed,12,adjective,obstructed
unobtrusive,11,adjective,obtrusive
unobtrusively,13,adverb,obtrusively
unobtrusiveness,15,noun,obtrusiveness
unobvious,9,adjective,obvious
unoccupied,10,adjective,occupied|occupied
unoffending,11,adjective,offending|offensive
unofficial,10,adjective,official
unofficially,12,adverb,officially
unoiled,7,adjective,oiled
unopen,6,adjective,open
unopposable,11,adjective,opposable
unopposed,9,adjective,opposed
unordered,9,adjective,ordered
unorganised,11,adjective,organized
unorganized,11,adjective,organized
unoriented,10,adjective,oriented
unoriginal,10,adjective,original
unoriginality,13,noun,originality
unorthodox,10,adjective,orthodox
unorthodoxy,11,noun,orthodoxy|orthodoxy
unostentatious,14,adjective,ostentatious
unowned,7,adjective,owned
unpack,6,verb,pack
unpackaged,10,adjective,packaged
unpaid,6,adjective,paid
unpaintable,11,adjective,paintable
unpainted,9,adjective,painted|painted
unpalatability,14,noun,palatability
unpalatable,11,adjective,palatable
unpalatableness,15,noun,palatability
unpalatably,11,adverb,palatably
unpardonable,12,adjective,pardonable
unpardonably,12,adverb,excusably;pardonably;forgivably
unparented,10,adjective,parented
unpassable,10,adjective,passable
unpatriotic,11,adjective,patriotic
unpatriotically,15,adverb,patriotically
unpatronised,12,adjective,patronized
unpatronized,12,adjective,patronized
unpatterned,11,adjective,patterned
unpaved,7,adjective,paved
unpeaceful,10,adjective,peaceful
unperceivable,13,adjective,perceptible
unperceiving,12,adjective,perceptive
unperceptive,12,adjective,perceptive
unperceptiveness,16,noun,perceptiveness
unpermissive,12,adjective,permissive
unpermissiveness,16,noun,permissiveness
unperplexed,11,adjective,perplexed
unpersuasiveness,16,noun,persuasiveness
unpick,6,verb,ravel;knot
unpin,5,verb,pin
unplanned,9,adjective,planned
unplanted,9,adjective,planted
unplayable,10,adjective,playable
unplayful,9,adjective,playful
unpleasant,10,adjective,pleasant
unpleasantly,12,adverb,pleasantly
unpleasantness,14,noun,pleasantness|pleasantness
unpleasant-smelling,19,adjective,fragrant
unpleasingness,14,noun,pleasingness
unploughed,10,adjective,plowed
unplowed,8,adjective,plowed
unplug,6,verb,plug in
unpointed,9,adjective,pointed
unpointedness,13,noun,pointedness
unpolished,10,adjective,polished
unpopular,9,adjective,popular
unpopularity,12,noun,popularity
unportable,10,adjective,portable
unposed,7,adjective,posed
unpotted,8,adjective,potted
unpowered,9,adjective,powered
unprecedented,13,adjective,precedented
unprecedentedly,15,adverb,precedentedly
unpredictability,16,noun,predictability
unpredictable,13,adjective,predictable
unprejudiced,12,adjective,prejudiced
unpremeditated,14,adjective,premeditated
unprepared,10,adjective,prepared
unpresidential,14,adjective,presidential
unpretending,12,adjective,ostentatious
unpretentious,13,adjective,pretentious|ostentatious
unpretentiously,15,adverb,pretentiously
unpretentiousness,17,noun,pretentiousness
unpreventable,13,adjective,preventable
unpriestly,10,adjective,priestly
unprincipled,12,adjective,principled
unprintable,11,adjective,printable
unprocessed,11,adjective,refined|processed
unproductive,12,adjective,productive
unproductively,14,adverb,productively;fruitfully;profitably
unproductiveness,16,noun,productiveness
unprofessional,14,adjective,professional
unprofitability,15,noun,profitableness;profitability
unprofitable,12,adjective,profitable
unprofitableness,16,noun,profitableness;profitability
unprofitably,12,adverb,productively;fruitfully;profitably
unpronounceable,15,adjective,pronounceable
unprophetic,11,adjective,prophetic
unpropitious,12,adjective,propitious
unpropitiously,14,adverb,auspiciously;propitiously
unpropitiousness,16,noun,auspiciousness;propitiousness
unprotected,11,adjective,protected
unprotective,12,adjective,protective
unproved,8,adjective,proved
unproven,8,adjective,proved
unprovocative,13,adjective,provocative
unprovoking,11,adjective,provocative
unpublishable,13,adjective,publishable
unpublished,11,adjective,published
unpunctual,10,adjective,punctual
unpunished,10,adjective,punished
unqualified,11,adjective,qualified|qualified|competent
unquestionable,14,adjective,questionable
unquiet,7,adjective,quiet
unquietly,9,adverb,quietly
unquotable,10,adjective,repeatable;quotable
unraised,8,adjective,leavened
unravel,7,verb,ravel;knot|ravel
unreactive,10,adjective,reactive
unreadably,10,adverb,legibly
unready,7,adjective,ready
unreal,6,adjective,real|real|natural|substantial
unrealistic,11,adjective,realistic
unrealistically,15,adverb,realistically
unreality,9,noun,reality|reality
unreasonable,12,adjective,reasonable
unreasonably,12,adverb,reasonably|reasonably;moderately
unreassuring,12,adjective,reassuring
unreceptive,11,adjective,receptive
unrecognisable,14,adverb,recognizably
unrecognizably,14,adverb,recognizably
unreconcilable,14,adjective,reconcilable
unreconstructed,15,adjective,reconstructed
unrecorded,10,adjective,recorded
unrecoverable,13,adjective,recoverable
unrefined,9,adjective,refined|refined
unreflected,11,adjective,reflected
unregenerate,12,adjective,docile|regenerate
unregenerated,13,adjective,regenerate
unregistered,12,adjective,registered|registered
unregretful,11,adjective,regretful
unregretting,12,adjective,regretful
unregularity,12,noun,regularity
unregulated,11,adjective,regulated
unrelated,9,adjective,related|related
unrelatedness,13,noun,relatedness
unreliability,13,noun,dependability;dependableness;reliability;reliableness
unreliable,10,adjective,reliable;dependable
unreliableness,14,noun,dependability;dependableness;reliability;reliableness
unreliably,10,adverb,faithfully;dependably;reliably
unremarkably,12,adverb,remarkably
unremorseful,12,adjective,penitent;repentant
unrenewable,11,adjective,renewable
unrenewed,9,adjective,revived
unrentable,10,adjective,rentable
unrepeatable,12,adjective,repeatable;quotable
unrepentant,11,adjective,penitent;repentant
unrepentantly,13,adverb,penitently;repentantly
unreplaceable,13,adjective,replaceable
unreportable,12,adjective,reportable
unreported,10,adjective,reported
unreproducible,14,adjective,reproducible
unrequested,11,adjective,requested
unresentful,11,adjective,resentful
unreserved,10,adjective,reserved|reserved
unresolved,10,adjective,solved
unrespectability,16,noun,respectability;reputability
unrespectable,13,adjective,respectable
unresponsive,12,adjective,responsive
unresponsiveness,16,noun,responsiveness
unrestrained,12,adjective,restrained
unrestraint,11,noun,restraint
unrestricted,12,adjective,restricted
unrestrictive,13,adjective,restrictive
unretentive,11,adjective,retentive
unreverberant,13,adjective,reverberant
unrevived,9,adjective,revived
unrewarding,11,adjective,rewarding
unrhetorical,12,adjective,rhetorical
unrhymed,8,adjective,rhymed
unrhythmic,10,adjective,rhythmical
unrhythmical,12,adjective,rhythmical
unrifled,8,adjective,rifled
unrigged,8,adjective,rigged
unrighteous,11,adjective,righteous
unrighteously,13,adverb,righteously
unrighteousness,15,noun,righteousness
unrimed,7,adjective,rhymed
unripe,6,adjective,ripe
unripened,9,adjective,ripe
unroll,6,verb,wind|roll up
unromantically,14,adverb,romantically
unsaddle,8,verb,saddle
unsaddled,9,verb,saddle
unsaddled,9,adjective,saddled
unsafe,6,adjective,secure|safe
unsalable,9,adjective,salable
unsaleable,10,adjective,salable
unsanitariness,14,noun,sanitariness
unsanitary,10,adjective,sanitary
unsaponified,12,adjective,saponified
unsarcastic,11,adjective,sarcastic
unsatiable,10,adjective,satiate
unsatisfactorily,16,adverb,satisfactorily
unsatisfactoriness,18,noun,satisfactoriness
unsatisfactory,14,adjective,satisfactory
unsaturated,11,adjective,saturated|saturated|saturated
unsavory,8,adjective,savory
unsavoury,9,adjective,savory
unscalable,10,adjective,scalable
unscheduled,11,adjective,scheduled
unscholarly,11,adjective,scholarly
unscientific,12,adjective,scientific
unscramble,10,verb,scramble|ravel;knot
unscrew,7,verb,screw
unscripted,10,adjective,scripted
unscrupulous,12,adjective,scrupulous
unscrupulousness,16,noun,scrupulousness
unseal,6,verb,seal
unsealed,8,verb,seal
unsealed,8,adjective,sealed|sealed
unseamanlike,12,adjective,seamanlike
unseasonable,12,adjective,seasonable
unseasonableness,16,noun,seasonableness;timeliness
unseasonably,12,adverb,seasonably
unseasoned,10,adjective,seasoned
unseaworthy,11,adjective,seaworthy
unsectarian,11,adjective,sectarian
unsecured bond,14,noun,secured bond
unseductive,11,adjective,seductive
unseeable,9,adjective,visible
unseeded,8,adjective,seeded
unseemliness,12,noun,seemliness
unselected,10,adjective,selected
unselfconsciously,17,adverb,self-consciously
unselfconsciousness,19,noun,self-consciousness
unselfish,9,adjective,selfish
unselfishly,11,adverb,selfishly
unselfishness,13,noun,selfishness
unsensational,13,adjective,sensational
unsent,6,adjective,sent
unsentimentally,15,adverb,sentimentally
unserviceable,13,adjective,serviceable
unservile,9,adjective,servile
unsettled,9,adjective,settled|settled
unsexed,7,adjective,uncastrated
unsexy,6,adjective,sexy
unshaded,8,adjective,shaded|shaded
unshapely,9,adjective,shapely
unshared,8,adjective,shared
unshaved,8,adjective,shaven
unshaven,8,adjective,shaven
unsheared,9,adjective,sheared
unsheathe,9,verb,sheathe
unsheathed,10,verb,sheathe
unsheathed,10,adjective,sheathed
unshelled,9,adjective,shelled
unshockable,11,adjective,shockable
unshod,6,adjective,calced|shod
unshoed,7,adjective,shod
unshorn,7,adjective,sheared
unshrinkable,12,adjective,shrinkable
unshuttered,11,adjective,shuttered
unsighted,9,adjective,sighted
unsigned,8,adjective,signed
unsilenced,10,adjective,silenced
unsimilarity,12,noun,similarity
unsinkable,10,adjective,sinkable
unsized,7,adjective,sized|sized
unskilled,9,adjective,skilled
unskillfulness,14,noun,skillfulness
unsmilingly,11,adverb,smilingly
unsmooth,8,adjective,smooth
unsnarl,7,verb,entangle;snarl
unsnarled,9,verb,entangle;snarl
unsnarling,10,verb,entangle;snarl
unsociability,13,noun,sociability
unsociable,10,adjective,sociable
unsociableness,14,noun,sociability
unsociably,10,adverb,sociably
unsocial,8,adjective,social
unsold,6,adjective,sold
unsolder,8,adjective,sold
unsolvability,13,noun,solvability;solubility
unsolved,8,adjective,solved
unsound,7,adjective,sound|sound
unsoundness,11,noun,soundness|soundness
unsoured,8,adjective,soured
unspaced,8,adjective,spaced
unspecialised,13,adjective,specialized
unspecialized,13,adjective,specialized
unspecified,11,adjective,specified
unspell,7,verb,spell
unsportingly,12,adverb,sportingly
unstable,8,adjective,stable
unstableness,12,noun,stability;stableness
unstaged,8,adjective,staged
unstained,9,adjective,stained
unstaple,8,verb,staple
unstatesmanlike,15,adjective,statesmanlike
